student_rno,student_password,student_name,student_gender,student_dob,student_email,student_contact,year_of_enrollment,student_current_year,student_cpi,student_incentive_points,department_id,program_id,allocated_jaf,allocation_timestamp
210001792,W6gg9qZB5O3MUEdX,Armoghan Mohandas,F,1994-02-15 00:00:00,armoghan.mohandas97@iitb.ac.in,9808693211,2021,2,9.85,8,5,8,NULL,NULL
210001793,QU1uOrdbJvohl93S,Anitha Joseph,M,1996-05-20 00:00:00,anitha.joseph48@iitb.ac.in,8964382475,2021,2,7.23,12,10,10,NULL,NULL
190001794,gVvR4wVPflP3eiyo,Neha Shokeen,F,2001-07-05 00:00:00,neha.shokeen72@iitb.ac.in,7458938374,2019,4,9.67,20,16,4,NULL,NULL
210001795,8JhjVsO5jybH6sZ5,Kaushambi Kidwai,M,1997-07-13 00:00:00,kaushambi.kidwai27@iitb.ac.in,9062162392,2021,2,9.22,20,15,11,NULL,NULL
190001796,TVbe7zG26qO2xjOT,Karthikeyan Parul,M,1999-01-23 00:00:00,karthikeyan.parul25@iitb.ac.in,8548275459,2019,4,7.46,24,4,4,NULL,NULL
210001797,fZQLeA9cz5k4iF1p,Tanay Masood,F,1996-01-06 00:00:00,tanay.masood44@iitb.ac.in,7779548602,2021,2,7.99,12,1,11,NULL,NULL
170001798,lbS539WlXcjxsE0t,Jitendra Sain,Other,1996-09-04 00:00:00,jitendra.sain27@iitb.ac.in,7379578673,2017,6,7.94,24,17,12,NULL,NULL
190001799,pRyU3CnigMqrzYmZ,Mohsin Juneja,M,2000-06-04 00:00:00,mohsin.juneja13@iitb.ac.in,8029630032,2019,4,7.92,8,18,1,NULL,NULL
170001800,UKtNEqfaQKB0EfjS,Arnab Chaurasia,M,1994-11-14 00:00:00,arnab.chaurasia46@iitb.ac.in,9550748516,2017,6,9.7,28,3,12,NULL,NULL
210001801,nrkeqkGPboUXYyQw,Venkata Barman,M,1994-12-06 00:00:00,venkata.barman51@iitb.ac.in,9704426239,2021,2,8.3,14,14,9,NULL,NULL
170001802,mKfkqxaOcuSceAVA,Gaurav Upadhyay,F,1996-01-21 00:00:00,gaurav.upadhyay85@iitb.ac.in,9328886285,2017,6,7.68,20,21,12,NULL,NULL
190001803,Q6ZU5NviSgRly3hD,Robin Shekhar,F,2001-02-25 00:00:00,robin.shekhar7@iitb.ac.in,8569304525,2019,4,7.34,22,14,1,NULL,NULL
210001804,slosIDkY7ke2NCBH,Leena Kalsi,F,1995-09-29 00:00:00,leena.kalsi88@iitb.ac.in,9079687464,2021,2,7.1,24,8,11,NULL,NULL
190001805,knntMikOEFtVzGL8,Lav Gakhar,M,2000-03-11 00:00:00,lav.gakhar45@iitb.ac.in,7887691896,2019,4,6.66,10,6,4,NULL,NULL
180001806,XfkXAUWWYi4cNUvV,Himadri Kaushik,M,2001-01-15 00:00:00,himadri.kaushik44@iitb.ac.in,7705558779,2018,5,8.08,12,20,2,NULL,NULL
190001807,hIgPnvmrfuoXbrEc,Yatharth Samdharshni,M,2000-11-10 00:00:00,yatharth.samdharshni87@iitb.ac.in,8533197046,2019,4,6.06,28,7,1,NULL,NULL
210001808,JAIibk8LIq3PFB8U,Sneha Agarwal,M,1996-04-21 00:00:00,sneha.agarwal87@iitb.ac.in,9798155433,2021,2,7.03,24,9,6,NULL,NULL
170001809,Cfo8eqV8N9U9LyIY,Jaypreet Chakrabortty,M,1993-07-02 00:00:00,jaypreet.chakrabortty56@iitb.ac.in,8531015331,2017,6,8.27,12,1,12,NULL,NULL
210001810,ujW14eDj5NXL6df0,Kritagya Kalsi,M,1994-02-24 00:00:00,kritagya.kalsi31@iitb.ac.in,9398813291,2021,2,8.05,28,8,8,NULL,NULL
190001811,0IRpEaEPF9pRUguv,Satyam Madaan,Other,2000-05-03 00:00:00,satyam.madaan39@iitb.ac.in,8734043951,2019,4,7.24,16,11,1,NULL,NULL
190001812,qoYtrzqnHNFBlcnw,Agrim Sonker,F,2001-05-01 00:00:00,agrim.sonker58@iitb.ac.in,9712428061,2019,4,8.7,28,5,1,NULL,NULL
210001813,qntYVMMZiaOY9LuU,Sasi Pallav,Other,1994-09-06 00:00:00,sasi.pallav84@iitb.ac.in,7608031051,2021,2,6.45,24,8,6,NULL,NULL
170001814,vLi6XXiFI9caJX8O,Avanish Gayathri,F,1997-03-28 00:00:00,avanish.gayathri35@iitb.ac.in,8395748014,2017,6,8.08,12,14,12,NULL,NULL
210001815,gMkd26Rep40c0E8z,Prerna Pravesh,F,1996-03-05 00:00:00,prerna.pravesh6@iitb.ac.in,8072958437,2021,2,7.95,14,20,11,NULL,NULL
190001816,GxVrnzm4IVmbIFy5,Akanksha Shokeen,M,2001-11-03 00:00:00,akanksha.shokeen63@iitb.ac.in,7230237056,2019,4,9.82,10,19,4,NULL,NULL
210001817,z06xIz4BFTCLJQwn,Mubasshira Bano,M,1995-10-06 00:00:00,mubasshira.bano91@iitb.ac.in,7025191046,2021,2,9.63,20,3,11,NULL,NULL
210001818,GrAcltLKwqBMQOXA,Gunta Chandra,M,1993-01-11 00:00:00,gunta.chandra57@iitb.ac.in,7722645007,2021,2,8.41,18,5,6,NULL,NULL
190001819,JyenUZAyMx67QiGA,Susheel Magdum,F,2000-03-24 00:00:00,susheel.magdum92@iitb.ac.in,7378011066,2019,4,8.51,6,4,3,NULL,NULL
190001820,10mgIPX5gqzt9FNt,Vikram Goswami,M,2001-01-24 00:00:00,vikram.goswami35@iitb.ac.in,9900833462,2019,4,7.3,12,1,1,NULL,NULL
190001821,GqA7OuxmsCpV5Ftx,Suramya Akhtar,F,1999-03-04 00:00:00,suramya.akhtar30@iitb.ac.in,9910588849,2019,4,7.3,16,14,1,NULL,NULL
190001822,oRpPTZZtWlt6s5U1,Gaush Sain,M,1999-01-29 00:00:00,gaush.sain29@iitb.ac.in,8778817634,2019,4,7.87,12,11,4,NULL,NULL
210001823,dUaaOZH4PDmrmm4w,Prashansi Thakur,M,1994-08-15 00:00:00,prashansi.thakur71@iitb.ac.in,7361511275,2021,2,8.83,8,19,5,NULL,NULL
210001824,lCvrNxFdKu4ZLYuD,Tejas Kasniya,F,1994-03-15 00:00:00,tejas.kasniya48@iitb.ac.in,7121568960,2021,2,9.92,4,8,9,NULL,NULL
200001825,tg547MrZFatypoCg,Siddhesh Ghosh,F,1996-01-15 00:00:00,siddhesh.ghosh94@iitb.ac.in,7780820038,2020,3,8.53,30,6,7,NULL,NULL
200001826,uBjjlbUswmSu286Z,Durga Naqvi,F,1997-10-24 00:00:00,durga.naqvi67@iitb.ac.in,9480489792,2020,3,9.02,26,21,7,NULL,NULL
200001827,J663BsaZHD0LMsCt,Ronit Nandanwar,F,1993-07-07 00:00:00,ronit.nandanwar86@iitb.ac.in,7779290942,2020,3,8.91,14,21,7,NULL,NULL
190001828,bkCCgoHk1wkIaPtm,Soumyadeep Shandilya,F,1999-08-15 00:00:00,soumyadeep.shandilya2@iitb.ac.in,9001039505,2019,4,6.71,10,6,3,NULL,NULL
190001829,TRrnR8OrAuDJhdGk,Rupali Jha,M,2001-06-16 00:00:00,rupali.jha70@iitb.ac.in,9195570242,2019,4,7.53,18,8,3,NULL,NULL
200001830,WoSG9MaoI7kXSMS0,Shubh Shaji,F,1994-01-30 00:00:00,shubh.shaji4@iitb.ac.in,9735846963,2020,3,8.31,8,4,7,NULL,NULL
210001831,7csHMRD5WJ6pV9ZT,Pranay Varshney,F,1993-11-27 00:00:00,pranay.varshney54@iitb.ac.in,9495971195,2021,2,9.52,24,9,8,NULL,NULL
180001832,smKSr7q4ZbOZrdbQ,Madhu Bhattacharjee,M,1999-08-26 00:00:00,madhu.bhattacharjee56@iitb.ac.in,9467938968,2018,5,6.82,22,17,2,NULL,NULL
210001833,krQf7eZpElE6zwlI,Amar Rehman,F,1993-01-09 00:00:00,amar.rehman43@iitb.ac.in,7720878269,2021,2,8.44,30,16,6,NULL,NULL
210001834,McofiOtW2gJmIOZc,Annushka Chopra,F,1997-05-05 00:00:00,annushka.chopra10@iitb.ac.in,9557161952,2021,2,7.95,8,10,9,NULL,NULL
210001835,759fIK8Vima3QPgm,Harshraj Panghal,M,1993-08-24 00:00:00,harshraj.panghal82@iitb.ac.in,9058028935,2021,2,9.31,4,4,8,NULL,NULL
190001836,M9K6tTNffr53RF8c,Mallika Soni,F,2000-02-21 00:00:00,mallika.soni17@iitb.ac.in,7782478837,2019,4,7.04,12,23,3,NULL,NULL
210001837,qbJ19cOTij3JHV2n,Amisha Rausa,F,1993-05-16 00:00:00,amisha.rausa91@iitb.ac.in,7263435601,2021,2,6.87,4,3,6,NULL,NULL
190001838,vVb09OfkAzILdCmG,Mudit Preetham,F,2000-05-06 00:00:00,mudit.preetham85@iitb.ac.in,8594342512,2019,4,8.94,4,20,4,NULL,NULL
210001839,JscMDbQzgOfRm8ET,Saddam Huque,M,1994-02-14 00:00:00,saddam.huque27@iitb.ac.in,8468669068,2021,2,6.17,4,21,5,NULL,NULL
170001840,WPSLB5XwiG3LKQaf,Shivang Rawat,F,1997-02-13 00:00:00,shivang.rawat94@iitb.ac.in,9628942863,2017,6,9.78,10,11,12,NULL,NULL
200001841,sXDnmJEuTjSSlS1B,Purnima Sandilya,M,1996-05-31 00:00:00,purnima.sandilya59@iitb.ac.in,8666108317,2020,3,6.25,14,1,7,NULL,NULL
210001842,M6je7BIw12nU56b9,Himanshu Rakhecha,M,1993-08-04 00:00:00,himanshu.rakhecha67@iitb.ac.in,7957417658,2021,2,7.84,22,13,10,NULL,NULL
170001843,bU0QWiEluFxrleBT,Majaz Keshwani,M,1993-08-05 00:00:00,majaz.keshwani98@iitb.ac.in,9804251012,2017,6,6.24,14,7,12,NULL,NULL
210001844,aXppJNsMIOnrWKA6,Suman Nag,F,1994-01-20 00:00:00,suman.nag67@iitb.ac.in,9349663495,2021,2,6.25,12,5,9,NULL,NULL
180001845,nndvOBCdaVdAHbrC,Pakhi Palisetti,F,2001-02-21 00:00:00,pakhi.palisetti11@iitb.ac.in,9750272334,2018,5,7.59,8,18,2,NULL,NULL
210001846,JyGKITRiZB9BVWKJ,Sarath Priyadarshi,F,1995-11-17 00:00:00,sarath.priyadarshi40@iitb.ac.in,8109830990,2021,2,6.53,14,13,5,NULL,NULL
200001847,x5XSTAIc7KCmlSds,Varna Katiyar,F,1993-02-24 00:00:00,varna.katiyar60@iitb.ac.in,8806540910,2020,3,9.14,26,4,7,NULL,NULL
190001848,PvLsbl9i6EPClKso,Juhi Dhiman,F,2000-01-23 00:00:00,juhi.dhiman10@iitb.ac.in,7150909106,2019,4,7.71,14,3,1,NULL,NULL
190001849,cBOmKj47IiBgE38W,Manu Siddiqui,M,1999-02-21 00:00:00,manu.siddiqui61@iitb.ac.in,7461040363,2019,4,9.88,24,5,4,NULL,NULL
190001850,33wWSJh8ECEXVfTg,Arihant Varghese,F,2000-09-29 00:00:00,arihant.varghese6@iitb.ac.in,7991249830,2019,4,9.34,22,19,3,NULL,NULL
210001851,AzYNz0kNdXJdRlFD,Sunish Ranjan,F,1993-09-11 00:00:00,sunish.ranjan20@iitb.ac.in,8039778757,2021,2,8.42,10,15,5,NULL,NULL
180001852,ToLyx7WdZmExNbCl,Shailesh Pallav,M,1999-06-09 00:00:00,shailesh.pallav94@iitb.ac.in,9132515246,2018,5,8.15,16,1,2,NULL,NULL
170001853,LLsfWIrKX3G1uRZe,Santosh Kanchhal,F,1993-03-13 00:00:00,santosh.kanchhal54@iitb.ac.in,7335163567,2017,6,6.05,6,23,12,NULL,NULL
210001854,ScyPxZXsHYzuSin3,Vandana Shrivas,F,1996-04-05 00:00:00,vandana.shrivas70@iitb.ac.in,7549895192,2021,2,7.66,18,12,9,NULL,NULL
210001855,Sypdma1R4v26XGxW,Manaswini Mohandas,M,1994-10-24 00:00:00,manaswini.mohandas1@iitb.ac.in,7349761803,2021,2,9.48,24,16,9,NULL,NULL
210001856,iwoNedfaNuPs4JPv,Kalapu Nag,F,1997-04-29 00:00:00,kalapu.nag88@iitb.ac.in,9389440039,2021,2,8.51,14,24,11,NULL,NULL
190001857,i0UJ0QjeFyuvvQAB,Sarath Swain,M,1999-06-02 00:00:00,sarath.swain55@iitb.ac.in,7491080263,2019,4,9.5,22,8,1,NULL,NULL
210001858,hrpRDM6Taq9YK3JT,Amar Mustafa,F,1993-03-29 00:00:00,amar.mustafa89@iitb.ac.in,9560398041,2021,2,6.31,4,10,9,NULL,NULL
210001859,YoXIU6jeCd0JIcrO,Sudheer Shingh,M,1997-11-26 00:00:00,sudheer.shingh74@iitb.ac.in,9132946818,2021,2,6.79,2,13,8,NULL,NULL
210001860,iLG1IX09V0ELCibr,Ashutosh Tekchandani,M,1993-11-21 00:00:00,ashutosh.tekchandani71@iitb.ac.in,9950457842,2021,2,7.96,30,6,8,NULL,NULL
170001861,VsxQANuVwxq1iPO7,Aswin Malhotra,M,1993-05-17 00:00:00,aswin.malhotra48@iitb.ac.in,8648798880,2017,6,7.99,24,12,12,NULL,NULL
180001862,j0zNcGW37BUHnfSx,Kiran Tripathi,M,2000-10-05 00:00:00,kiran.tripathi65@iitb.ac.in,8734922065,2018,5,6.57,28,22,2,NULL,NULL
190001863,U45Si193Vr6kO2yh,Prasoon Bansal,M,2000-06-03 00:00:00,prasoon.bansal94@iitb.ac.in,9486311533,2019,4,9.29,24,11,4,NULL,NULL
190001864,jtO5I7n3RLfHTXXH,Aparna Yamala,F,2000-06-20 00:00:00,aparna.yamala68@iitb.ac.in,8039705736,2019,4,7.31,10,20,3,NULL,NULL
200001865,L8wDI1p2d0vHVZ7l,Amaan Krishna,M,1994-01-28 00:00:00,amaan.krishna93@iitb.ac.in,7043942341,2020,3,7.02,16,13,7,NULL,NULL
190001866,T9Hp3rEicw8uYwLO,Wasil Kancharla,M,1999-10-15 00:00:00,wasil.kancharla62@iitb.ac.in,7726620363,2019,4,8.14,26,6,4,NULL,NULL
210001867,T7KqVlQt9d8HmaMK,Yashika Jha,F,1994-07-09 00:00:00,yashika.jha50@iitb.ac.in,7103114711,2021,2,8.72,8,17,5,NULL,NULL
170001868,Kr28o2THjgCjGJwy,Ruchika Machhan,F,1994-04-01 00:00:00,ruchika.machhan81@iitb.ac.in,7792355075,2017,6,7.23,22,6,12,NULL,NULL
210001869,Iax8Cyr4RBMUpoJ5,Kartikeya Jajoo,F,1996-11-14 00:00:00,kartikeya.jajoo8@iitb.ac.in,7624526961,2021,2,7.93,16,23,6,NULL,NULL
210001870,tiUCEl8jRaYeqSnJ,Atishay Khandelwal,F,1993-10-30 00:00:00,atishay.khandelwal42@iitb.ac.in,7693388574,2021,2,7.82,16,1,6,NULL,NULL
210001871,pYHyC03WaZsMJ61h,Tushar Wagh,F,1995-11-27 00:00:00,tushar.wagh9@iitb.ac.in,7071180168,2021,2,6.2,8,23,5,NULL,NULL
210001872,CjiCiHIWC5DlDLTd,Bhoopendra Haokip,M,1993-10-26 00:00:00,bhoopendra.haokip1@iitb.ac.in,7828614383,2021,2,9.41,16,14,6,NULL,NULL
210001873,F1rO67GFaLjPUYdC,Nahid Solanki,M,1997-04-08 00:00:00,nahid.solanki33@iitb.ac.in,7401529882,2021,2,6.28,18,6,6,NULL,NULL
210001874,haVCBo1ahuqCK6gz,Rahul Srivastava,F,1994-10-24 00:00:00,rahul.srivastava92@iitb.ac.in,9629031445,2021,2,9.62,18,15,5,NULL,NULL
210001875,T2SrzFNEKQD02JD9,Adarsh Chandran,M,1997-04-26 00:00:00,adarsh.chandran3@iitb.ac.in,9740258356,2021,2,9.19,20,20,10,NULL,NULL
190001876,p9OOkF7w0TlkwQio,Anas Lamba,F,1999-08-16 00:00:00,anas.lamba40@iitb.ac.in,7578377262,2019,4,7.35,8,5,1,NULL,NULL
190001877,I8OMGoSRrznbVn5N,Hariom Teja,F,2001-10-03 00:00:00,hariom.teja39@iitb.ac.in,8578744444,2019,4,6.01,14,8,4,NULL,NULL
210001878,9fQJecUDK40B3nq7,Sania Afreen,M,1993-11-21 00:00:00,sania.afreen45@iitb.ac.in,9164510623,2021,2,7.55,10,17,10,NULL,NULL
210001879,vRMj6Gq6HC8JyrOa,Vipasha Baddur,F,1997-12-16 00:00:00,vipasha.baddur71@iitb.ac.in,9491489862,2021,2,9.09,6,3,10,NULL,NULL
190001880,pPff8RvdGvbF9oXM,Husain Rathour,F,1999-03-26 00:00:00,husain.rathour68@iitb.ac.in,9817680163,2019,4,8.79,16,22,1,NULL,NULL
210001881,UeAL3HpmNbmmQqzQ,Aatish Parihar,F,1994-09-06 00:00:00,aatish.parihar75@iitb.ac.in,8122106256,2021,2,8.67,24,20,6,NULL,NULL
210001882,3d4V3fHUNjq7D7lO,Vartika Arya,M,1993-04-12 00:00:00,vartika.arya74@iitb.ac.in,9684167689,2021,2,6.97,20,9,6,NULL,NULL
210001883,iSFF6oaOcKpmDcVe,Sheesh Durgavansh,F,1996-10-20 00:00:00,sheesh.durgavansh90@iitb.ac.in,7946417677,2021,2,9.78,8,1,6,NULL,NULL
170001884,LRzBMkYbyR5Zo39q,Ashutosh Anupama,F,1997-05-25 00:00:00,ashutosh.anupama61@iitb.ac.in,7078898752,2017,6,6.76,28,1,12,NULL,NULL
190001885,7FmdELwW2VxRTZAl,Raunak Sarma,M,2000-02-16 00:00:00,raunak.sarma10@iitb.ac.in,9378739869,2019,4,7.68,14,1,3,NULL,NULL
190001886,k1QpQDe1Jz5qXdv2,Ashirvad Dagade,F,2000-04-18 00:00:00,ashirvad.dagade56@iitb.ac.in,7124304149,2019,4,7.79,6,8,1,NULL,NULL
210001887,hhVUfaFR1p8hOfzP,Sunish Sekhar,M,1995-03-22 00:00:00,sunish.sekhar47@iitb.ac.in,8402791081,2021,2,7.98,30,8,5,NULL,NULL
210001888,NYyObCY5um4oL8FL,Prajeeth Bhat,M,1997-06-07 00:00:00,prajeeth.bhat55@iitb.ac.in,7229609798,2021,2,9.95,26,24,10,NULL,NULL
200001889,3IB7YgaunkVRROLF,Neha Tanu,F,1994-06-18 00:00:00,neha.tanu45@iitb.ac.in,7427453292,2020,3,6.1,2,19,7,NULL,NULL
210001890,nj91f3M8533OoloU,Rishiraj Pereddy,F,1993-06-02 00:00:00,rishiraj.pereddy25@iitb.ac.in,8130831245,2021,2,8.43,8,11,11,NULL,NULL
190001891,fBv23g6YkLp92adE,Indra Nigan,M,2001-11-22 00:00:00,indra.nigan64@iitb.ac.in,7576077567,2019,4,6.49,24,21,4,NULL,NULL
210001892,K60k5zCQBEmB1sq8,Neetika Pasupuleti,M,1995-04-17 00:00:00,neetika.pasupuleti20@iitb.ac.in,8295269484,2021,2,7.29,10,13,10,NULL,NULL
190001893,k5P7Pc96S4MQbpL3,Amarnath Parul,F,2000-06-20 00:00:00,amarnath.parul88@iitb.ac.in,8993774069,2019,4,7.11,10,18,4,NULL,NULL
190001894,sLI5GXz9Wo0AtwE5,Rizwa Sinha,F,1999-11-11 00:00:00,rizwa.sinha23@iitb.ac.in,8482125852,2019,4,6.6,8,6,4,NULL,NULL
180001895,EMdsB7IHNkAXz4EN,Anikrishna Jajoo,M,2001-08-22 00:00:00,anikrishna.jajoo88@iitb.ac.in,7793287029,2018,5,7.49,30,18,2,NULL,NULL
170001896,uHYu2FZrikvdoNZC,Sourabh Mitra,M,1995-03-20 00:00:00,sourabh.mitra34@iitb.ac.in,9767323925,2017,6,8.57,4,19,12,NULL,NULL
210001897,NaKNbT9Cskd71b8a,Zeal Nandanwar,M,1996-09-06 00:00:00,zeal.nandanwar28@iitb.ac.in,9260836084,2021,2,7.54,26,2,10,NULL,NULL
170001898,VWyR7QX6MBuBn1Qr,Raghwendra Sitaram,M,1994-11-24 00:00:00,raghwendra.sitaram59@iitb.ac.in,8709403471,2017,6,8.93,2,23,12,NULL,NULL
210001899,ph2rSBnSk9AFraMm,Aryan Parween,F,1994-11-22 00:00:00,aryan.parween18@iitb.ac.in,8941733109,2021,2,6.26,22,23,6,NULL,NULL
190001900,M9VWkXVWGJJwxTpm,Kalyani Guduri,M,1999-08-14 00:00:00,kalyani.guduri78@iitb.ac.in,9034442366,2019,4,8.33,14,18,1,NULL,NULL
210001901,rJWc4rDVB1mDMnPB,Rakesh Shokeen,M,1997-03-01 00:00:00,rakesh.shokeen43@iitb.ac.in,7657398062,2021,2,7.46,14,5,10,NULL,NULL
210001902,MmNEN4Y5evYS1lQW,Ayesha Saraswat,M,1993-08-11 00:00:00,ayesha.saraswat95@iitb.ac.in,7715373476,2021,2,8.45,22,9,6,NULL,NULL
170001903,cdvq4CroXApmky8v,Sourabh Madala,F,1995-12-09 00:00:00,sourabh.madala66@iitb.ac.in,9200368270,2017,6,7.92,24,21,12,NULL,NULL
210001904,C6OZD4guKc6Bx8uS,Inderveer Balkoty,F,1996-12-30 00:00:00,inderveer.balkoty93@iitb.ac.in,8688995046,2021,2,7.3,14,20,6,NULL,NULL
210001905,G1fVXwkIcDh0ENIN,Vidit Shivastava,M,1996-10-27 00:00:00,vidit.shivastava95@iitb.ac.in,7840394148,2021,2,6.7,28,22,6,NULL,NULL
190001906,AKOYCai1xx7en6lc,Prachi Dudeja,F,2000-07-24 00:00:00,prachi.dudeja93@iitb.ac.in,7563848300,2019,4,9.41,2,19,1,NULL,NULL
210001907,RFfJqSoEfHWzshpi,Nav Gangwar,M,1993-02-03 00:00:00,nav.gangwar85@iitb.ac.in,7199060749,2021,2,7.69,8,6,10,NULL,NULL
190001908,9C2lDQOMUusgDY1Y,Mini Alam,F,1999-07-15 00:00:00,mini.alam16@iitb.ac.in,7591068172,2019,4,7.77,12,20,3,NULL,NULL
190001909,URupVduwqhJWJwWl,Rishu Motwani,Other,2001-05-02 00:00:00,rishu.motwani31@iitb.ac.in,7340993119,2019,4,8.62,18,18,4,NULL,NULL
190001910,WATooXTTvrJntYX5,Purnima Nandanwar,M,2001-03-27 00:00:00,purnima.nandanwar49@iitb.ac.in,7110525833,2019,4,7.51,8,13,1,NULL,NULL
210001911,UOMLA6LpuJ2nrsat,Neharika Jhindal,M,1995-08-08 00:00:00,neharika.jhindal77@iitb.ac.in,8702050316,2021,2,6.86,28,19,6,NULL,NULL
210001912,DQ0BaaV09YvTX6Vr,Harshada Mani,F,1995-10-29 00:00:00,harshada.mani3@iitb.ac.in,8171667872,2021,2,7.81,6,5,8,NULL,NULL
210001913,iKeTOktxcOLgIG16,Archana Dutta,F,1994-01-28 00:00:00,archana.dutta22@iitb.ac.in,9924486612,2021,2,8.72,4,21,5,NULL,NULL
210001914,SxtpyLBUlYJ1laZc,Shatakshi Choudhary,Other,1995-09-03 00:00:00,shatakshi.choudhary93@iitb.ac.in,8965920516,2021,2,9.31,22,15,5,NULL,NULL
210001915,fRFQ1eOhWf1Js6DS,Utpal Chhateja,F,1995-03-26 00:00:00,utpal.chhateja55@iitb.ac.in,7402542288,2021,2,8.98,28,17,6,NULL,NULL
200001916,Nn5OVjxvFsgC9GCe,Geetika Baliga,F,1993-08-09 00:00:00,geetika.baliga3@iitb.ac.in,8872421560,2020,3,9.87,12,23,7,NULL,NULL
210001917,Luvp707UrtAg4vgM,Sifat Subbapati,F,1993-05-21 00:00:00,sifat.subbapati34@iitb.ac.in,7552239040,2021,2,7.53,12,13,11,NULL,NULL
190001918,qsKmqLaQdrSC6X5G,Srijan Guha,F,1999-01-09 00:00:00,srijan.guha19@iitb.ac.in,9351852591,2019,4,9.97,10,3,1,NULL,NULL
170001919,3nxwRhrxeuTB3NHA,Sangeeth Maddeshiya,M,1995-01-05 00:00:00,sangeeth.maddeshiya47@iitb.ac.in,7224592889,2017,6,8.4,2,20,12,NULL,NULL
210001920,KXgoDqo0zetVB8Dk,Yeram Banothu,F,1996-01-24 00:00:00,yeram.banothu83@iitb.ac.in,8518874928,2021,2,9.27,10,19,9,NULL,NULL
190001921,xs1z2amxYF0tlFT3,Akshit Chopra,M,2000-11-16 00:00:00,akshit.chopra70@iitb.ac.in,8752205938,2019,4,6.78,24,9,4,NULL,NULL
210001922,EnFbaV2hQzzjZYsX,Amaan Mishra,F,1993-06-17 00:00:00,amaan.mishra34@iitb.ac.in,8077294330,2021,2,9.49,2,17,10,NULL,NULL
210001923,Dne8UXfYhdax7ZU7,Nitin Vishal,F,1996-11-19 00:00:00,nitin.vishal18@iitb.ac.in,9613780457,2021,2,6.85,30,23,11,NULL,NULL
200001924,xSrZbAL6P7ggoyl4,Shrestha Gupta,M,1997-06-13 00:00:00,shrestha.gupta34@iitb.ac.in,9288607502,2020,3,8.73,18,4,7,NULL,NULL
210001925,Aly4hTezFjzaUhe0,Prarthana Madina,F,1994-12-08 00:00:00,prarthana.madina83@iitb.ac.in,8407268614,2021,2,7.95,16,9,6,NULL,NULL
210001926,j3dxzeb8zZC9FU9C,Nandini Khanna,F,1994-09-13 00:00:00,nandini.khanna37@iitb.ac.in,8376058947,2021,2,6.68,6,10,6,NULL,NULL
210001927,Y5XITFJV6cQHcuX9,Priyamvada Athar,M,1993-05-21 00:00:00,priyamvada.athar57@iitb.ac.in,7980649567,2021,2,7.28,26,24,6,NULL,NULL
210001928,KFkXssvWt5T8lYKA,Pradip Misra,M,1997-02-02 00:00:00,pradip.misra5@iitb.ac.in,9047189706,2021,2,9.67,8,4,8,NULL,NULL
200001929,EiBvdaVzN0Px6cfb,Susmithaa Barai,M,1995-09-23 00:00:00,susmithaa.barai37@iitb.ac.in,8725747052,2020,3,6.12,18,1,7,NULL,NULL
190001930,KcYDT8vs62VifHDx,Shwetanshi Jagtap,F,1999-03-05 00:00:00,shwetanshi.jagtap49@iitb.ac.in,7816677190,2019,4,7.41,24,6,4,NULL,NULL
210001931,1maCvccUJRUsluGR,Sekhar Shankar,Other,1995-08-31 00:00:00,sekhar.shankar67@iitb.ac.in,9152236797,2021,2,6.82,16,10,8,NULL,NULL
210001932,udxqKrNNdOJbHJPY,Tavish Middinti,F,1994-06-14 00:00:00,tavish.middinti49@iitb.ac.in,7743276793,2021,2,7.34,6,10,9,NULL,NULL
210001933,Xgc63W359y427XC4,Aakash Taneja,M,1997-02-16 00:00:00,aakash.taneja82@iitb.ac.in,7704070016,2021,2,9.03,28,23,6,NULL,NULL
170001934,ViLkhr28YMK83Wdr,Urmila Parul,M,1995-11-04 00:00:00,urmila.parul85@iitb.ac.in,8605154588,2017,6,7.32,12,14,12,NULL,NULL
210001935,5y6YD33tHNUyNyan,Sai Shekhar,F,1994-08-13 00:00:00,sai.shekhar37@iitb.ac.in,7192141441,2021,2,8.45,26,8,8,NULL,NULL
210001936,qYTwIP6hMAjNmjcY,Shakkil Gudepu,M,1995-11-21 00:00:00,shakkil.gudepu27@iitb.ac.in,7947859266,2021,2,7.97,10,17,6,NULL,NULL
200001937,uzYHL2SPE5XtRICs,Abdur Bhadauriya,F,1994-06-09 00:00:00,abdur.bhadauriya37@iitb.ac.in,7303479661,2020,3,7.16,30,20,7,NULL,NULL
210001938,5AinHi9Xkdsyv3i0,Nimesh Unnikrishnan,F,1993-06-17 00:00:00,nimesh.unnikrishnan12@iitb.ac.in,8431552991,2021,2,9.15,18,19,9,NULL,NULL
190001939,CxkSvWUx2Lb33fVo,Dhananjay Prasath,F,2001-04-19 00:00:00,dhananjay.prasath38@iitb.ac.in,9427051573,2019,4,9.27,16,18,3,NULL,NULL
180001940,v0h6CT6IhPbjPi8C,Talin Kochar,M,2000-04-27 00:00:00,talin.kochar89@iitb.ac.in,8708721157,2018,5,8.23,10,16,2,NULL,NULL
210001941,X46jQsCBQclizAwS,Vidushi Jauhari,F,1997-03-03 00:00:00,vidushi.jauhari92@iitb.ac.in,8438802314,2021,2,9.88,14,1,11,NULL,NULL
210001942,VSRFekXk6eU3GQDu,Shivangi Khobragade,M,1995-02-19 00:00:00,shivangi.khobragade96@iitb.ac.in,7909902729,2021,2,8.48,2,16,8,NULL,NULL
